y____lag7,y____lag6,y____lag5,y____lag4,y____lag3,y____lag2,y____lag1,y,date
1595806680,1595806680,1595806680,1595806680,1595806680,1595806680,1595806680,1595806680,17471
1595806680,1595806680,1595806680,1595806680,1595806680,1595806680,1595806680,1636688137,17472
1636688137,1636688137,1636688137,1636688137,1636688137,1636688137,1636688137,1659460906,17473
1659460906,1659460906,1659460906,1659460906,1659460906,1659460906,1659460906,1372713121,17474
1372713121,1372713121,1372713121,1372713121,1372713121,1372713121,1372713121,1571127834,17475
1571127834,1571127834,1571127834,1571127834,1571127834,1571127834,1571127834,2039388861,17476
2039388861,2039388861,2039388861,2039388861,2039388861,2039388861,2039388861,2128192916,17477
2128192916,2128192916,2128192916,2128192916,2128192916,2128192916,2128192916,2166071911,17478
2166071911,2166071911,2166071911,2166071911,2166071911,2166071911,2166071911,2083935519,17479
2083935519,2083935519,2083935519,2083935519,2083935519,2083935519,2083935519,1938059237,17480
1938059237,1938059237,1938059237,1938059237,1938059237,1938059237,1938059237,1797963079,17481
1797963079,1797963079,1797963079,1797963079,1797963079,1797963079,1797963079,1951951825,17482
1951951825,1951951825,1951951825,1951951825,1951951825,1951951825,1951951825,2295636946,17483
2295636946,2295636946,2295636946,2295636946,2295636946,2295636946,2295636946,2325206888,17484
2325206888,2325206888,2325206888,2325206888,2325206888,2325206888,2325206888,2343258332,17485
2343258332,2343258332,2343258332,2343258332,2343258332,2343258332,2343258332,2303125751,17486
2303125751,2303125751,2303125751,2303125751,2303125751,2303125751,2303125751,2206736636,17487
2206736636,2206736636,2206736636,2206736636,2206736636,2206736636,2206736636,1984258473,17488
1984258473,1984258473,1984258473,1984258473,1984258473,1984258473,1984258473,1992787657,17489
1992787657,1992787657,1992787657,1992787657,1992787657,1992787657,1992787657,2256284384,17490
2256284384,2256284384,2256284384,2256284384,2256284384,2256284384,2256284384,2041067005,17491
2041067005,2041067005,2041067005,2041067005,2041067005,2041067005,2041067005,1849021164,17492
1849021164,1849021164,1849021164,1849021164,1849021164,1849021164,1849021164,1685070692,17493
1685070692,1685070692,1685070692,1685070692,1685070692,1685070692,1685070692,1704276953,17494
1704276953,1704276953,1704276953,1704276953,1704276953,1704276953,1704276953,1766782351,17495
1766782351,1766782351,1766782351,1766782351,1766782351,1766782351,1766782351,1971358275,17496
1971358275,1971358275,1971358275,1971358275,1971358275,1971358275,1971358275,2253200940,17497
2253200940,2253200940,2253200940,2253200940,2253200940,2253200940,2253200940,2335515028,17498
2335515028,2335515028,2335515028,2335515028,2335515028,2335515028,2335515028,2579243562,17499
2579243562,2579243562,2579243562,2579243562,2579243562,2579243562,2579243562,2685944369,17500
2685944369,2685944369,2685944369,2685944369,2685944369,2685944369,2685944369,2747156485,17501
2747156485,2747156485,2747156485,2747156485,2747156485,2747156485,2747156485,2614113632,17502
2614113632,2614113632,2614113632,2614113632,2614113632,2614113632,2614113632,2546597396,17503
2546597396,2546597396,2546597396,2546597396,2546597396,2546597396,2546597396,2583927571,17504
2583927571,2583927571,2583927571,2583927571,2583927571,2583927571,2583927571,2468685960,17505
2468685960,2468685960,2468685960,2468685960,2468685960,2468685960,2468685960,2392364672,17506
2392364672,2392364672,2392364672,2392364672,2392364672,2392364672,2392364672,2321115353,17507
2321115353,2321115353,2321115353,2321115353,2321115353,2321115353,2321115353,2407185095,17508
2407185095,2407185095,2407185095,2407185095,2407185095,2407185095,2407185095,2424470569,17509
2424470569,2424470569,2424470569,2424470569,2424470569,2424470569,2424470569,2428031974,17510
2428031974,2428031974,2428031974,2428031974,2428031974,2428031974,2428031974,2563151465,17511
2563151465,2563151465,2563151465,2563151465,2563151465,2563151465,2563151465,2603509426,17512
2603509426,2603509426,2603509426,2603509426,2603509426,2603509426,2603509426,2508538808,17513
2508538808,2508538808,2508538808,2508538808,2508538808,2508538808,2508538808,2456983699,17514
2456983699,2456983699,2456983699,2456983699,2456983699,2456983699,2456983699,2512184126,17515
2512184126,2512184126,2512184126,2512184126,2512184126,2512184126,2512184126,2366519976,17516
2366519976,2366519976,2366519976,2366519976,2366519976,2366519976,2366519976,2410108380,17517
2410108380,2410108380,2410108380,2410108380,2410108380,2410108380,2410108380,2714650965,17518
2714650965,2714650965,2714650965,2714650965,2714650965,2714650965,2714650965,2674548540,17519
2674548540,2674548540,2674548540,2674548540,2674548540,2674548540,2674548540,2533969248,17520
2533969248,2533969248,2533969248,2533969248,2533969248,2533969248,2533969248,2240775672,17521
2240775672,2240775672,2240775672,2240775672,2240775672,2240775672,2240775672,1968578452,17522
1968578452,1968578452,1968578452,1968578452,1968578452,1968578452,1968578452,1690424533,17523
1690424533,1690424533,1690424533,1690424533,1690424533,1690424533,1690424533,1579734838,17524
1579734838,1579734838,1579734838,1579734838,1579734838,1579734838,1579734838,1708278464,17525
1708278464,1708278464,1708278464,1708278464,1708278464,1708278464,1708278464,1797146897,17526
1797146897,1797146897,1797146897,1797146897,1797146897,1797146897,1797146897,2055329433,17527
2055329433,2055329433,2055329433,2055329433,2055329433,2055329433,2055329433,2241772896,17528
2241772896,2241772896,2241772896,2241772896,2241772896,2241772896,2241772896,2289597279,17529
2289597279,2289597279,2289597279,2289597279,2289597279,2289597279,2289597279,1895787612,17530
1895787612,1895787612,1895787612,1895787612,1895787612,1895787612,1895787612,1517954358,17531
1517954358,1517954358,1517954358,1517954358,1517954358,1517954358,1517954358,1607537924,17532
1607537924,1607537924,1607537924,1607537924,1607537924,1607537924,1607537924,1900368173,17533
1900368173,1900368173,1900368173,1900368173,1900368173,1900368173,1900368173,1883256509,17534
1883256509,1883256509,1883256509,1883256509,1883256509,1883256509,1883256509,1881429284,17535
1881429284,1881429284,1881429284,1881429284,1881429284,1881429284,1881429284,1835492971,17536
1835492971,1835492971,1835492971,1835492971,1835492971,1835492971,1835492971,1806485092,17537
1806485092,1806485092,1806485092,1806485092,1806485092,1806485092,1806485092,1989643775,17538
1989643775,1989643775,1989643775,1989643775,1989643775,1989643775,1989643775,2294828574,17539
2294828574,2294828574,2294828574,2294828574,2294828574,2294828574,2294828574,2259859781,17540
2259859781,2259859781,2259859781,2259859781,2259859781,2259859781,2259859781,2196786681,17541
2196786681,2196786681,2196786681,2196786681,2196786681,2196786681,2196786681,2315794744,17542
2315794744,2315794744,2315794744,2315794744,2315794744,2315794744,2315794744,2300496019,17543
2300496019,2300496019,2300496019,2300496019,2300496019,2300496019,2300496019,2141220238,17544
2141220238,2141220238,2141220238,2141220238,2141220238,2141220238,2141220238,2305287021,17545
2305287021,2305287021,2305287021,2305287021,2305287021,2305287021,2305287021,2418925471,17546
2418925471,2418925471,2418925471,2418925471,2418925471,2418925471,2418925471,2325245231,17547
2325245231,2325245231,2325245231,2325245231,2325245231,2325245231,2325245231,2461334733,17548
2461334733,2461334733,2461334733,2461334733,2461334733,2461334733,2461334733,2315833428,17549
2315833428,2315833428,2315833428,2315833428,2315833428,2315833428,2315833428,2439298260,17550
2439298260,2439298260,2439298260,2439298260,2439298260,2439298260,2439298260,2324049693,17551
2324049693,2324049693,2324049693,2324049693,2324049693,2324049693,2324049693,2364095335,17552
2364095335,2364095335,2364095335,2364095335,2364095335,2364095335,2364095335,2436375554,17553
2436375554,2436375554,2436375554,2436375554,2436375554,2436375554,2436375554,2202293462,17554
2202293462,2202293462,2202293462,2202293462,2202293462,2202293462,2202293462,1857344333,17555
1857344333,1857344333,1857344333,1857344333,1857344333,1857344333,1857344333,1875444209,17556
1875444209,1875444209,1875444209,1875444209,1875444209,1875444209,1875444209,1962075773,17557
1962075773,1962075773,1962075773,1962075773,1962075773,1962075773,1962075773,1841630717,17558
1841630717,1841630717,1841630717,1841630717,1841630717,1841630717,1841630717,1732807663,17559
1732807663,1732807663,1732807663,1732807663,1732807663,1732807663,1732807663,1847742492,17560
1847742492,1847742492,1847742492,1847742492,1847742492,1847742492,1847742492,2091003962,17561
2091003962,2091003962,2091003962,2091003962,2091003962,2091003962,2091003962,1991419189,17562
1991419189,1991419189,1991419189,1991419189,1991419189,1991419189,1991419189,2238841800,17563
2238841800,2238841800,2238841800,2238841800,2238841800,2238841800,2238841800,2369227217,17564
2369227217,2369227217,2369227217,2369227217,2369227217,2369227217,2369227217,2348156898,17565
2348156898,2348156898,2348156898,2348156898,2348156898,2348156898,2348156898,2534639584,17566
2534639584,2534639584,2534639584,2534639584,2534639584,2534639584,2534639584,2907735008,17567
2907735008,2907735008,2907735008,2907735008,2907735008,2907735008,2907735008,3007385094,17568
3007385094,3007385094,3007385094,3007385094,3007385094,3007385094,3007385094,3025763115,17569
3025763115,3025763115,3025763115,3025763115,3025763115,3025763115,3025763115,3047075722,17570
3047075722,3047075722,3047075722,3047075722,3047075722,3047075722,3047075722,2876363137,17571
2876363137,2876363137,2876363137,2876363137,2876363137,2876363137,2876363137,2548585065,17572
2548585065,2548585065,2548585065,2548585065,2548585065,2548585065,2548585065,2429255936,17573
2429255936,2429255936,2429255936,2429255936,2429255936,2429255936,2429255936,2673839419,17574
2673839419,2673839419,2673839419,2673839419,2673839419,2673839419,2673839419,2789346099,17575
2789346099,2789346099,2789346099,2789346099,2789346099,2789346099,2789346099,2805685418,17576
2805685418,2805685418,2805685418,2805685418,2805685418,2805685418,2805685418,2685059002,17577
2685059002,2685059002,2685059002,2685059002,2685059002,2685059002,2685059002,2544634859,17578
2544634859,2544634859,2544634859,2544634859,2544634859,2544634859,2544634859,2446978790,17579
2446978790,2446978790,2446978790,2446978790,2446978790,2446978790,2446978790,2493630846,17580
2493630846,2493630846,2493630846,2493630846,2493630846,2493630846,2493630846,2832991185,17581
2832991185,2832991185,2832991185,2832991185,2832991185,2832991185,2832991185,2857024500,17582
2857024500,2857024500,2857024500,2857024500,2857024500,2857024500,2857024500,2862067599,17583
2862067599,2862067599,2862067599,2862067599,2862067599,2862067599,2862067599,2904174029,17584
2904174029,2904174029,2904174029,2904174029,2904174029,2904174029,2904174029,2902993284,17585
2902993284,2902993284,2902993284,2902993284,2902993284,2902993284,2902993284,2731335132,17586
2731335132,2731335132,2731335132,2731335132,2731335132,2731335132,2731335132,2928237876,17587
2928237876,2928237876,2928237876,2928237876,2928237876,2928237876,2928237876,3307259174,17588
3307259174,3307259174,3307259174,3307259174,3307259174,3307259174,3307259174,3415129333,17589
3415129333,3415129333,3415129333,3415129333,3415129333,3415129333,3415129333,3424852978,17590
3424852978,3424852978,3424852978,3424852978,3424852978,3424852978,3424852978,3341469487,17591
3341469487,3341469487,3341469487,3341469487,3341469487,3341469487,3341469487,3195921966,17592
3195921966,3195921966,3195921966,3195921966,3195921966,3195921966,3195921966,2759175147,17593
2759175147,2759175147,2759175147,2759175147,2759175147,2759175147,2759175147,2367212391,17594
2367212391,2367212391,2367212391,2367212391,2367212391,2367212391,2367212391,2338944424,17595
2338944424,2338944424,2338944424,2338944424,2338944424,2338944424,2338944424,2334088913,17596
2334088913,2334088913,2334088913,2334088913,2334088913,2334088913,2334088913,2196421318,17597
2196421318,2196421318,2196421318,2196421318,2196421318,2196421318,2196421318,2101177951,17598
2101177951,2101177951,2101177951,2101177951,2101177951,2101177951,2101177951,1997157205,17599
1997157205,1997157205,1997157205,1997157205,1997157205,1997157205,1997157205,1556485708,17600
1556485708,1556485708,1556485708,1556485708,1556485708,1556485708,1556485708,1413661842,17601
1413661842,1413661842,1413661842,1413661842,1413661842,1413661842,1413661842,1563824962,17602
1563824962,1563824962,1563824962,1563824962,1563824962,1563824962,1563824962,1754724216,17603
1754724216,1754724216,1754724216,1754724216,1754724216,1754724216,1754724216,1919149675,17604
1919149675,1919149675,1919149675,1919149675,1919149675,1919149675,1919149675,1939795559,17605
1939795559,1939795559,1939795559,1939795559,1939795559,1939795559,1939795559,2048947817,17606
2048947817,2048947817,2048947817,2048947817,2048947817,2048947817,2048947817,2280453910,17607
2280453910,2280453910,2280453910,2280453910,2280453910,2280453910,2280453910,2601227184,17608
2601227184,2601227184,2601227184,2601227184,2601227184,2601227184,2601227184,2967560637,17609
2967560637,2967560637,2967560637,2967560637,2967560637,2967560637,2967560637,2929441468,17610
2929441468,2929441468,2929441468,2929441468,2929441468,2929441468,2929441468,2802683930,17611
2802683930,2802683930,2802683930,2802683930,2802683930,2802683930,2802683930,2639401207,17612
2639401207,2639401207,2639401207,2639401207,2639401207,2639401207,2639401207,2365160992,17613
2365160992,2365160992,2365160992,2365160992,2365160992,2365160992,2365160992,1940669068,17614
1940669068,1940669068,1940669068,1940669068,1940669068,1940669068,1940669068,1908134367,17615
1908134367,1908134367,1908134367,1908134367,1908134367,1908134367,1908134367,2131691812,17616
2131691812,2131691812,2131691812,2131691812,2131691812,2131691812,2131691812,2079103265,17617
2079103265,2079103265,2079103265,2079103265,2079103265,2079103265,2079103265,1956509157,17618
1956509157,1956509157,1956509157,1956509157,1956509157,1956509157,1956509157,1954188103,17619
1954188103,1954188103,1954188103,1954188103,1954188103,1954188103,1954188103,1664035410,17620
1664035410,1664035410,1664035410,1664035410,1664035410,1664035410,1664035410,1644709492,17621
1644709492,1644709492,1644709492,1644709492,1644709492,1644709492,1644709492,1714239052,17622
1714239052,1714239052,1714239052,1714239052,1714239052,1714239052,1714239052,1605285674,17623
1605285674,1605285674,1605285674,1605285674,1605285674,1605285674,1605285674,1465016581,17624
1465016581,1465016581,1465016581,1465016581,1465016581,1465016581,1465016581,1361561412,17625
1361561412,1361561412,1361561412,1361561412,1361561412,1361561412,1361561412,1564532159,17626
1564532159,1564532159,1564532159,1564532159,1564532159,1564532159,1564532159,1579666979,17627
1579666979,1579666979,1579666979,1579666979,1579666979,1579666979,1579666979,1210444122,17628
1210444122,1210444122,1210444122,1210444122,1210444122,1210444122,1210444122,1080274709,17629
1080274709,1080274709,1080274709,1080274709,1080274709,1080274709,1080274709,1114459380,17630
1114459380,1114459380,1114459380,1114459380,1114459380,1114459380,1114459380,1119035708,17631
1119035708,1119035708,1119035708,1119035708,1119035708,1119035708,1119035708,1158741898,17632
1158741898,1158741898,1158741898,1158741898,1158741898,1158741898,1158741898,1087197594,17633
1087197594,1087197594,1087197594,1087197594,1087197594,1087197594,1087197594,1171663091,17634
1171663091,1171663091,1171663091,1171663091,1171663091,1171663091,1171663091,987999714,17635
987999714,987999714,987999714,987999714,987999714,987999714,987999714,973084500,17636
973084500,973084500,973084500,973084500,973084500,973084500,973084500,1143573243,17637
1143573243,1143573243,1143573243,1143573243,1143573243,1143573243,1143573243,1106856229,17638
1106856229,1106856229,1106856229,1106856229,1106856229,1106856229,1106856229,1003953546,17639
1003953546,1003953546,1003953546,1003953546,1003953546,1003953546,1003953546,905655154,17640
905655154,905655154,905655154,905655154,905655154,905655154,905655154,831279529,17641
831279529,831279529,831279529,831279529,831279529,831279529,831279529,699154297,17642
699154297,699154297,699154297,699154297,699154297,699154297,699154297,686349352,17643
686349352,686349352,686349352,686349352,686349352,686349352,686349352,887480074,17644
887480074,887480074,887480074,887480074,887480074,887480074,887480074,967628835,17645
967628835,967628835,967628835,967628835,967628835,967628835,967628835,1012228213,17646
1012228213,1012228213,1012228213,1012228213,1012228213,1012228213,1012228213,1206249404,17647
1206249404,1206249404,1206249404,1206249404,1206249404,1206249404,1206249404,1156276735,17648
1156276735,1156276735,1156276735,1156276735,1156276735,1156276735,1156276735,971176202,17649
971176202,971176202,971176202,971176202,971176202,971176202,971176202,836238904,17650
836238904,836238904,836238904,836238904,836238904,836238904,836238904,953332109,17651
953332109,953332109,953332109,953332109,953332109,953332109,953332109,1063822446,17652
1063822446,1063822446,1063822446,1063822446,1063822446,1063822446,1063822446,1208184536,17653
1208184536,1208184536,1208184536,1208184536,1208184536,1208184536,1208184536,1220013264,17654
1220013264,1220013264,1220013264,1220013264,1220013264,1220013264,1220013264,1117257960,17655
1117257960,1117257960,1117257960,1117257960,1117257960,1117257960,1117257960,865367545,17656
865367545,865367545,865367545,865367545,865367545,865367545,865367545,788459126,17657
788459126,788459126,788459126,788459126,788459126,788459126,788459126,865440635,17658
865440635,865440635,865440635,865440635,865440635,865440635,865440635,822422855,17659
822422855,822422855,822422855,822422855,822422855,822422855,822422855,794242866,17660
794242866,794242866,794242866,794242866,794242866,794242866,794242866,753560092,17661
753560092,753560092,753560092,753560092,753560092,753560092,753560092,857844405,17662
857844405,857844405,857844405,857844405,857844405,857844405,857844405,705441898,17663
705441898,705441898,705441898,705441898,705441898,705441898,705441898,712933136,17664
712933136,712933136,712933136,712933136,712933136,712933136,712933136,849231488,17665
849231488,849231488,849231488,849231488,849231488,849231488,849231488,905126577,17666
905126577,905126577,905126577,905126577,905126577,905126577,905126577,962385090,17667
962385090,962385090,962385090,962385090,962385090,962385090,962385090,998484617,17668
998484617,998484617,998484617,998484617,998484617,998484617,998484617,1022456229,17669
1022456229,1022456229,1022456229,1022456229,1022456229,1022456229,1022456229,878196716,17670
878196716,878196716,878196716,878196716,878196716,878196716,878196716,755201278,17671
755201278,755201278,755201278,755201278,755201278,755201278,755201278,710956756,17672
710956756,710956756,710956756,710956756,710956756,710956756,710956756,823228886,17673
823228886,823228886,823228886,823228886,823228886,823228886,823228886,822086610,17674
822086610,822086610,822086610,822086610,822086610,822086610,822086610,815138961,17675
815138961,815138961,815138961,815138961,815138961,815138961,815138961,775059432,17676
775059432,775059432,775059432,775059432,775059432,775059432,775059432,624418738,17677
624418738,624418738,624418738,624418738,624418738,624418738,624418738,608752453,17678
608752453,608752453,608752453,608752453,608752453,608752453,608752453,722693774,17679
722693774,722693774,722693774,722693774,722693774,722693774,722693774,737736513,17680
737736513,737736513,737736513,737736513,737736513,737736513,737736513,725711727,17681
725711727,725711727,725711727,725711727,725711727,725711727,725711727,609116576,17682
609116576,609116576,609116576,609116576,609116576,609116576,609116576,698760856,17683
698760856,698760856,698760856,698760856,698760856,698760856,698760856,640306217,17684
640306217,640306217,640306217,640306217,640306217,640306217,640306217,649257262,17685
649257262,649257262,649257262,649257262,649257262,649257262,649257262,762161607,17686
762161607,762161607,762161607,762161607,762161607,762161607,762161607,801322549,17687
801322549,801322549,801322549,801322549,801322549,801322549,801322549,767469712,17688
767469712,767469712,767469712,767469712,767469712,767469712,767469712,778313751,17689
778313751,778313751,778313751,778313751,778313751,778313751,778313751,757572900,17690
757572900,757572900,757572900,757572900,757572900,757572900,757572900,611366622,17691
611366622,611366622,611366622,611366622,611366622,611366622,611366622,609890259,17692
609890259,609890259,609890259,609890259,609890259,609890259,609890259,780759164,17693
780759164,780759164,780759164,780759164,780759164,780759164,780759164,839015677,17694
839015677,839015677,839015677,839015677,839015677,839015677,839015677,915417783,17695
915417783,915417783,915417783,915417783,915417783,915417783,915417783,888418300,17696
888418300,888418300,888418300,888418300,888418300,888418300,888418300,835438695,17697
835438695,835438695,835438695,835438695,835438695,835438695,835438695,691933825,17698
691933825,691933825,691933825,691933825,691933825,691933825,691933825,689432022,17699
689432022,689432022,689432022,689432022,689432022,689432022,689432022,821572983,17700
821572983,821572983,821572983,821572983,821572983,821572983,821572983,807471467,17701
807471467,807471467,807471467,807471467,807471467,807471467,807471467,764491966,17702
764491966,764491966,764491966,764491966,764491966,764491966,764491966,820227849,17703
820227849,820227849,820227849,820227849,820227849,820227849,820227849,899609509,17704
899609509,899609509,899609509,899609509,899609509,899609509,899609509,809952020,17705
809952020,809952020,809952020,809952020,809952020,809952020,809952020,841030504,17706
841030504,841030504,841030504,841030504,841030504,841030504,841030504,951009534,17707
951009534,951009534,951009534,951009534,951009534,951009534,951009534,902625009,17708
902625009,902625009,902625009,902625009,902625009,902625009,902625009,829138054,17709
829138054,829138054,829138054,829138054,829138054,829138054,829138054,813204309,17710
813204309,813204309,813204309,813204309,813204309,813204309,813204309,736796453,17711
736796453,736796453,736796453,736796453,736796453,736796453,736796453,611822096,17712
611822096,611822096,611822096,611822096,611822096,611822096,611822096,639702178,17713
639702178,639702178,639702178,639702178,639702178,639702178,639702178,771340100,17714
771340100,771340100,771340100,771340100,771340100,771340100,771340100,781221779,17715
781221779,781221779,781221779,781221779,781221779,781221779,781221779,779446174,17716
779446174,779446174,779446174,779446174,779446174,779446174,779446174,761984607,17717
761984607,761984607,761984607,761984607,761984607,761984607,761984607,727844362,17718
727844362,727844362,727844362,727844362,727844362,727844362,727844362,605339896,17719
605339896,605339896,605339896,605339896,605339896,605339896,605339896,628594280,17720
628594280,628594280,628594280,628594280,628594280,628594280,628594280,778308404,17721
778308404,778308404,778308404,778308404,778308404,778308404,778308404,847482386,17722
847482386,847482386,847482386,847482386,847482386,847482386,847482386,877374071,17723
877374071,877374071,877374071,877374071,877374071,877374071,877374071,838083846,17724
838083846,838083846,838083846,838083846,838083846,838083846,838083846,779722825,17725
779722825,779722825,779722825,779722825,779722825,779722825,779722825,619661247,17726
619661247,619661247,619661247,619661247,619661247,619661247,619661247,625760568,17727
625760568,625760568,625760568,625760568,625760568,625760568,625760568,765259673,17728
765259673,765259673,765259673,765259673,765259673,765259673,765259673,765717798,17729
765717798,765717798,765717798,765717798,765717798,765717798,765717798,771081983,17730
771081983,771081983,771081983,771081983,771081983,771081983,771081983,770475604,17731
770475604,770475604,770475604,770475604,770475604,770475604,770475604,734568493,17732
734568493,734568493,734568493,734568493,734568493,734568493,734568493,634490302,17733
634490302,634490302,634490302,634490302,634490302,634490302,634490302,609365715,17734
609365715,609365715,609365715,609365715,609365715,609365715,609365715,768122942,17735
768122942,768122942,768122942,768122942,768122942,768122942,768122942,762565544,17736
762565544,762565544,762565544,762565544,762565544,762565544,762565544,744879695,17737
744879695,744879695,744879695,744879695,744879695,744879695,744879695,724998776,17738
724998776,724998776,724998776,724998776,724998776,724998776,724998776,665618474,17739
665618474,665618474,665618474,665618474,665618474,665618474,665618474,549072129,17740
549072129,549072129,549072129,549072129,549072129,549072129,549072129,571595604,17741
571595604,571595604,571595604,571595604,571595604,571595604,571595604,714816921,17742
714816921,714816921,714816921,714816921,714816921,714816921,714816921,715613466,17743
715613466,715613466,715613466,715613466,715613466,715613466,715613466,739648894,17744
739648894,739648894,739648894,739648894,739648894,739648894,739648894,738054427,17745
738054427,738054427,738054427,738054427,738054427,738054427,738054427,699314187,17746
699314187,699314187,699314187,699314187,699314187,699314187,699314187,563077908,17747
563077908,563077908,563077908,563077908,563077908,563077908,563077908,566669508,17748
566669508,566669508,566669508,566669508,566669508,566669508,566669508,725178867,17749
725178867,725178867,725178867,725178867,725178867,725178867,725178867,705138223,17750
705138223,705138223,705138223,705138223,705138223,705138223,705138223,720787419,17751
720787419,720787419,720787419,720787419,720787419,720787419,720787419,705298120,17752
705298120,705298120,705298120,705298120,705298120,705298120,705298120,692521474,17753
692521474,692521474,692521474,692521474,692521474,692521474,692521474,605802633,17754
605802633,605802633,605802633,605802633,605802633,605802633,605802633,612579010,17755
612579010,612579010,612579010,612579010,612579010,612579010,612579010,745886486,17756
745886486,745886486,745886486,745886486,745886486,745886486,745886486,747488124,17757
747488124,747488124,747488124,747488124,747488124,747488124,747488124,729568263,17758
729568263,729568263,729568263,729568263,729568263,729568263,729568263,728151773,17759
728151773,728151773,728151773,728151773,728151773,728151773,728151773,722599825,17760
722599825,722599825,722599825,722599825,722599825,722599825,722599825,608940765,17761
608940765,608940765,608940765,608940765,608940765,608940765,608940765,611955225,17762
611955225,611955225,611955225,611955225,611955225,611955225,611955225,746695054,17763
746695054,746695054,746695054,746695054,746695054,746695054,746695054,774265704,17764
774265704,774265704,774265704,774265704,774265704,774265704,774265704,757031254,17765
757031254,757031254,757031254,757031254,757031254,757031254,757031254,751111179,17766
751111179,751111179,751111179,751111179,751111179,751111179,751111179,726293590,17767
726293590,726293590,726293590,726293590,726293590,726293590,726293590,698712600,17768
698712600,698712600,698712600,698712600,698712600,698712600,698712600,743250210,17769
743250210,743250210,743250210,743250210,743250210,743250210,743250210,854902757,17770
854902757,854902757,854902757,854902757,854902757,854902757,854902757,899158241,17771
899158241,899158241,899158241,899158241,899158241,899158241,899158241,850694111,17772
850694111,850694111,850694111,850694111,850694111,850694111,850694111,853704707,17773
853704707,853704707,853704707,853704707,853704707,853704707,853704707,900090625,17774
900090625,900090625,900090625,900090625,900090625,900090625,900090625,747377329,17775
747377329,747377329,747377329,747377329,747377329,747377329,747377329,735626365,17776
735626365,735626365,735626365,735626365,735626365,735626365,735626365,871965830,17777
871965830,871965830,871965830,871965830,871965830,871965830,871965830,838767880,17778
838767880,838767880,838767880,838767880,838767880,838767880,838767880,818481664,17779
818481664,818481664,818481664,818481664,818481664,818481664,818481664,833238706,17780
833238706,833238706,833238706,833238706,833238706,833238706,833238706,814152053,17781
814152053,814152053,814152053,814152053,814152053,814152053,814152053,719750337,17782
719750337,719750337,719750337,719750337,719750337,719750337,719750337,707515562,17783
707515562,707515562,707515562,707515562,707515562,707515562,707515562,814175007,17784
814175007,814175007,814175007,814175007,814175007,814175007,814175007,797173218,17785
797173218,797173218,797173218,797173218,797173218,797173218,797173218,802071644,17786
802071644,802071644,802071644,802071644,802071644,802071644,802071644,893154248,17787
893154248,893154248,893154248,893154248,893154248,893154248,893154248,866566735,17788
866566735,866566735,866566735,866566735,866566735,866566735,866566735,757958051,17789
757958051,757958051,757958051,757958051,757958051,757958051,757958051,752243932,17790
752243932,752243932,752243932,752243932,752243932,752243932,752243932,871436120,17791
871436120,871436120,871436120,871436120,871436120,871436120,871436120,789427916,17792
789427916,789427916,789427916,789427916,789427916,789427916,789427916,784737910,17793
784737910,784737910,784737910,784737910,784737910,784737910,784737910,769677931,17794
769677931,769677931,769677931,769677931,769677931,769677931,769677931,775609872,17795
775609872,775609872,775609872,775609872,775609872,775609872,775609872,756203957,17796
756203957,756203957,756203957,756203957,756203957,756203957,756203957,857396173,17797
857396173,857396173,857396173,857396173,857396173,857396173,857396173,1207682258,17798
1207682258,1207682258,1207682258,1207682258,1207682258,1207682258,1207682258,1371863134,17799
1371863134,1371863134,1371863134,1371863134,1371863134,1371863134,1371863134,1350699500,17800
1350699500,1350699500,1350699500,1350699500,1350699500,1350699500,1350699500,1206466721,17801
1206466721,1206466721,1206466721,1206466721,1206466721,1206466721,1206466721,1208068322,17802
1208068322,1208068322,1208068322,1208068322,1208068322,1208068322,1208068322,1178058145,17803
1178058145,1178058145,1178058145,1178058145,1178058145,1178058145,1178058145,1181870264,17804
1181870264,1181870264,1181870264,1181870264,1181870264,1181870264,1181870264,1420890606,17805
1420890606,1420890606,1420890606,1420890606,1420890606,1420890606,1420890606,1451719179,17806
1451719179,1451719179,1451719179,1451719179,1451719179,1451719179,1451719179,1225303212,17807
1225303212,1225303212,1225303212,1225303212,1225303212,1225303212,1225303212,1349947322,17808
1349947322,1349947322,1349947322,1349947322,1349947322,1349947322,1349947322,1190665273,17809
1190665273,1190665273,1190665273,1190665273,1190665273,1190665273,1190665273,906028804,17810
906028804,906028804,906028804,906028804,906028804,906028804,906028804,972254829,17811
972254829,972254829,972254829,972254829,972254829,972254829,972254829,1193967358,17812
1193967358,1193967358,1193967358,1193967358,1193967358,1193967358,1193967358,1216838771,17813
1216838771,1216838771,1216838771,1216838771,1216838771,1216838771,1216838771,1089324103,17814
1089324103,1089324103,1089324103,1089324103,1089324103,1089324103,1089324103,1010697889,17815
1010697889,1010697889,1010697889,1010697889,1010697889,1010697889,1010697889,925769153,17816
925769153,925769153,925769153,925769153,925769153,925769153,925769153,735126525,17817
735126525,735126525,735126525,735126525,735126525,735126525,735126525,759497909,17818
759497909,759497909,759497909,759497909,759497909,759497909,759497909,992976500,17819
992976500,992976500,992976500,992976500,992976500,992976500,992976500,1051831483,17820
1051831483,1051831483,1051831483,1051831483,1051831483,1051831483,1051831483,1083469782,17821
1083469782,1083469782,1083469782,1083469782,1083469782,1083469782,1083469782,1129163151,17822
1129163151,1129163151,1129163151,1129163151,1129163151,1129163151,1129163151,1199464410,17823
