y____lag7,y____lag6,y____lag5,y____lag4,y____lag3,y____lag2,y____lag1,y,date
627076401,627076401,627076401,627076401,627076401,627076401,627076401,780503740,2019-07-22
780503740,780503740,780503740,780503740,780503740,780503740,780503740,762725563,2019-07-23
762725563,762725563,762725563,762725563,762725563,762725563,762725563,763315683,2019-07-24
763315683,763315683,763315683,763315683,763315683,763315683,763315683,725212449,2019-07-25
725212449,725212449,725212449,725212449,725212449,725212449,725212449,664681074,2019-07-26
664681074,664681074,664681074,664681074,664681074,664681074,664681074,539785513,2019-07-27
539785513,539785513,539785513,539785513,539785513,539785513,539785513,584602112,2019-07-28
584602112,584602112,584602112,584602112,584602112,584602112,584602112,757743120,2019-07-29
757743120,757743120,757743120,757743120,757743120,757743120,757743120,764847034,2019-07-30
764847034,764847034,764847034,764847034,764847034,764847034,764847034,784025889,2019-07-31
784025889,784025889,784025889,784025889,784025889,784025889,784025889,790200260,2019-08-01
790200260,790200260,790200260,790200260,790200260,790200260,790200260,759997570,2019-08-02
759997570,759997570,759997570,759997570,759997570,759997570,759997570,636306517,2019-08-03
636306517,636306517,636306517,636306517,636306517,636306517,636306517,604814913,2019-08-04
604814913,604814913,604814913,604814913,604814913,604814913,604814913,763234862,2019-08-05
763234862,763234862,763234862,763234862,763234862,763234862,763234862,760651137,2019-08-06
760651137,760651137,760651137,760651137,760651137,760651137,760651137,775013159,2019-08-07
775013159,775013159,775013159,775013159,775013159,775013159,775013159,738226100,2019-08-08
738226100,738226100,738226100,738226100,738226100,738226100,738226100,706582495,2019-08-09
706582495,706582495,706582495,706582495,706582495,706582495,706582495,540974243,2019-08-10
540974243,540974243,540974243,540974243,540974243,540974243,540974243,558889548,2019-08-11
558889548,558889548,558889548,558889548,558889548,558889548,558889548,813402814,2019-08-12
813402814,813402814,813402814,813402814,813402814,813402814,813402814,863881690,2019-08-13
863881690,863881690,863881690,863881690,863881690,863881690,863881690,866115596,2019-08-14
866115596,866115596,866115596,866115596,866115596,866115596,866115596,780387736,2019-08-15
780387736,780387736,780387736,780387736,780387736,780387736,780387736,755198116,2019-08-16
755198116,755198116,755198116,755198116,755198116,755198116,755198116,607925213,2019-08-17
607925213,607925213,607925213,607925213,607925213,607925213,607925213,597049320,2019-08-18
597049320,597049320,597049320,597049320,597049320,597049320,597049320,802219732,2019-08-19
802219732,802219732,802219732,802219732,802219732,802219732,802219732,881401801,2019-08-20
881401801,881401801,881401801,881401801,881401801,881401801,881401801,889182434,2019-08-21
889182434,889182434,889182434,889182434,889182434,889182434,889182434,844988331,2019-08-22
844988331,844988331,844988331,844988331,844988331,844988331,844988331,785188739,2019-08-23
785188739,785188739,785188739,785188739,785188739,785188739,785188739,594049585,2019-08-24
594049585,594049585,594049585,594049585,594049585,594049585,594049585,591756596,2019-08-25
591756596,591756596,591756596,591756596,591756596,591756596,591756596,772341735,2019-08-26
772341735,772341735,772341735,772341735,772341735,772341735,772341735,796415484,2019-08-27
796415484,796415484,796415484,796415484,796415484,796415484,796415484,778836498,2019-08-28
778836498,778836498,778836498,778836498,778836498,778836498,778836498,781439279,2019-08-29
781439279,781439279,781439279,781439279,781439279,781439279,781439279,751242581,2019-08-30
751242581,751242581,751242581,751242581,751242581,751242581,751242581,582228501,2019-08-31
582228501,582228501,582228501,582228501,582228501,582228501,582228501,620002108,2019-09-01
620002108,620002108,620002108,620002108,620002108,620002108,620002108,868514705,2019-09-02
868514705,868514705,868514705,868514705,868514705,868514705,868514705,929439257,2019-09-03
929439257,929439257,929439257,929439257,929439257,929439257,929439257,905590879,2019-09-04
905590879,905590879,905590879,905590879,905590879,905590879,905590879,964924685,2019-09-05
964924685,964924685,964924685,964924685,964924685,964924685,964924685,974466880,2019-09-06
974466880,974466880,974466880,974466880,974466880,974466880,974466880,905211855,2019-09-07
905211855,905211855,905211855,905211855,905211855,905211855,905211855,970918336,2019-09-08
970918336,970918336,970918336,970918336,970918336,970918336,970918336,1199044194,2019-09-09
1199044194,1199044194,1199044194,1199044194,1199044194,1199044194,1199044194,1144754120,2019-09-10
1144754120,1144754120,1144754120,1144754120,1144754120,1144754120,1144754120,1055901549,2019-09-11
1055901549,1055901549,1055901549,1055901549,1055901549,1055901549,1055901549,963406117,2019-09-12
963406117,963406117,963406117,963406117,963406117,963406117,963406117,928665580,2019-09-13
928665580,928665580,928665580,928665580,928665580,928665580,928665580,765223319,2019-09-14
765223319,765223319,765223319,765223319,765223319,765223319,765223319,724423658,2019-09-15
724423658,724423658,724423658,724423658,724423658,724423658,724423658,989435169,2019-09-16
989435169,989435169,989435169,989435169,989435169,989435169,989435169,1019401299,2019-09-17
1019401299,1019401299,1019401299,1019401299,1019401299,1019401299,1019401299,1208009214,2019-09-18
1208009214,1208009214,1208009214,1208009214,1208009214,1208009214,1208009214,1345360395,2019-09-19
1345360395,1345360395,1345360395,1345360395,1345360395,1345360395,1345360395,1325078268,2019-09-20
1325078268,1325078268,1325078268,1325078268,1325078268,1325078268,1325078268,1017440659,2019-09-21
1017440659,1017440659,1017440659,1017440659,1017440659,1017440659,1017440659,890276877,2019-09-22
890276877,890276877,890276877,890276877,890276877,890276877,890276877,1128331013,2019-09-23
1128331013,1128331013,1128331013,1128331013,1128331013,1128331013,1128331013,1126204212,2019-09-24
1126204212,1126204212,1126204212,1126204212,1126204212,1126204212,1126204212,1165671087,2019-09-25
1165671087,1165671087,1165671087,1165671087,1165671087,1165671087,1165671087,1098316183,2019-09-26
1098316183,1098316183,1098316183,1098316183,1098316183,1098316183,1098316183,990994497,2019-09-27
990994497,990994497,990994497,990994497,990994497,990994497,990994497,807575878,2019-09-28
807575878,807575878,807575878,807575878,807575878,807575878,807575878,803493464,2019-09-29
803493464,803493464,803493464,803493464,803493464,803493464,803493464,1040987073,2019-09-30
1040987073,1040987073,1040987073,1040987073,1040987073,1040987073,1040987073,1115053882,2019-10-01
1115053882,1115053882,1115053882,1115053882,1115053882,1115053882,1115053882,1218944057,2019-10-02
1218944057,1218944057,1218944057,1218944057,1218944057,1218944057,1218944057,1265063124,2019-10-03
1265063124,1265063124,1265063124,1265063124,1265063124,1265063124,1265063124,1389596022,2019-10-04
1389596022,1389596022,1389596022,1389596022,1389596022,1389596022,1389596022,1315927375,2019-10-05
1315927375,1315927375,1315927375,1315927375,1315927375,1315927375,1315927375,1407736657,2019-10-06
1407736657,1407736657,1407736657,1407736657,1407736657,1407736657,1407736657,1629466756,2019-10-07
1629466756,1629466756,1629466756,1629466756,1629466756,1629466756,1629466756,1459290439,2019-10-08
1459290439,1459290439,1459290439,1459290439,1459290439,1459290439,1459290439,1447224020,2019-10-09
1447224020,1447224020,1447224020,1447224020,1447224020,1447224020,1447224020,1384195258,2019-10-10
1384195258,1384195258,1384195258,1384195258,1384195258,1384195258,1384195258,1234148157,2019-10-11
1234148157,1234148157,1234148157,1234148157,1234148157,1234148157,1234148157,985658940,2019-10-12
985658940,985658940,985658940,985658940,985658940,985658940,985658940,863334922,2019-10-13
863334922,863334922,863334922,863334922,863334922,863334922,863334922,1084018449,2019-10-14
1084018449,1084018449,1084018449,1084018449,1084018449,1084018449,1084018449,1138526352,2019-10-15
1138526352,1138526352,1138526352,1138526352,1138526352,1138526352,1138526352,1215862030,2019-10-16
1215862030,1215862030,1215862030,1215862030,1215862030,1215862030,1215862030,1254338504,2019-10-17
1254338504,1254338504,1254338504,1254338504,1254338504,1254338504,1254338504,1189854242,2019-10-18
1189854242,1189854242,1189854242,1189854242,1189854242,1189854242,1189854242,1107579618,2019-10-19
1107579618,1107579618,1107579618,1107579618,1107579618,1107579618,1107579618,1101573767,2019-10-20
1101573767,1101573767,1101573767,1101573767,1101573767,1101573767,1101573767,1298984250,2019-10-21
1298984250,1298984250,1298984250,1298984250,1298984250,1298984250,1298984250,1381753839,2019-10-22
1381753839,1381753839,1381753839,1381753839,1381753839,1381753839,1381753839,1352265629,2019-10-23
1352265629,1352265629,1352265629,1352265629,1352265629,1352265629,1352265629,1259960272,2019-10-24
1259960272,1259960272,1259960272,1259960272,1259960272,1259960272,1259960272,1215660891,2019-10-25
1215660891,1215660891,1215660891,1215660891,1215660891,1215660891,1215660891,1020943090,2019-10-26
1020943090,1020943090,1020943090,1020943090,1020943090,1020943090,1020943090,1138924658,2019-10-27
1138924658,1138924658,1138924658,1138924658,1138924658,1138924658,1138924658,1671308660,2019-10-28
1671308660,1671308660,1671308660,1671308660,1671308660,1671308660,1671308660,1869484389,2019-10-29
1869484389,1869484389,1869484389,1869484389,1869484389,1869484389,1869484389,2056564999,2019-10-30
2056564999,2056564999,2056564999,2056564999,2056564999,2056564999,2056564999,2100055853,2019-10-31
2100055853,2100055853,2100055853,2100055853,2100055853,2100055853,2100055853,1808527664,2019-11-01
1808527664,1808527664,1808527664,1808527664,1808527664,1808527664,1808527664,1372120247,2019-11-02
1372120247,1372120247,1372120247,1372120247,1372120247,1372120247,1372120247,1344602299,2019-11-03
1344602299,1344602299,1344602299,1344602299,1344602299,1344602299,1344602299,1566739815,2019-11-04
1566739815,1566739815,1566739815,1566739815,1566739815,1566739815,1566739815,1695013455,2019-11-05
1695013455,1695013455,1695013455,1695013455,1695013455,1695013455,1695013455,1838780014,2019-11-06
1838780014,1838780014,1838780014,1838780014,1838780014,1838780014,1838780014,1873713032,2019-11-07
1873713032,1873713032,1873713032,1873713032,1873713032,1873713032,1873713032,1980636181,2019-11-08
1980636181,1980636181,1980636181,1980636181,1980636181,1980636181,1980636181,1889312156,2019-11-09
1889312156,1889312156,1889312156,1889312156,1889312156,1889312156,1889312156,2041797631,2019-11-10
2041797631,2041797631,2041797631,2041797631,2041797631,2041797631,2041797631,2316251260,2019-11-11
2316251260,2316251260,2316251260,2316251260,2316251260,2316251260,2316251260,2325836027,2019-11-12
2325836027,2325836027,2325836027,2325836027,2325836027,2325836027,2325836027,2373242882,2019-11-13
2373242882,2373242882,2373242882,2373242882,2373242882,2373242882,2373242882,2341396810,2019-11-14
2341396810,2341396810,2341396810,2341396810,2341396810,2341396810,2341396810,2235668707,2019-11-15
2235668707,2235668707,2235668707,2235668707,2235668707,2235668707,2235668707,2091481899,2019-11-16
2091481899,2091481899,2091481899,2091481899,2091481899,2091481899,2091481899,2136153579,2019-11-17
2136153579,2136153579,2136153579,2136153579,2136153579,2136153579,2136153579,2328704591,2019-11-18
2328704591,2328704591,2328704591,2328704591,2328704591,2328704591,2328704591,2373993771,2019-11-19
2373993771,2373993771,2373993771,2373993771,2373993771,2373993771,2373993771,2480448970,2019-11-20
2480448970,2480448970,2480448970,2480448970,2480448970,2480448970,2480448970,2433817958,2019-11-21
2433817958,2433817958,2433817958,2433817958,2433817958,2433817958,2433817958,2293575804,2019-11-22
2293575804,2293575804,2293575804,2293575804,2293575804,2293575804,2293575804,1936278417,2019-11-23
1936278417,1936278417,1936278417,1936278417,1936278417,1936278417,1936278417,1945336046,2019-11-24
1945336046,1945336046,1945336046,1945336046,1945336046,1945336046,1945336046,2168295935,2019-11-25
2168295935,2168295935,2168295935,2168295935,2168295935,2168295935,2168295935,1995029068,2019-11-26
1995029068,1995029068,1995029068,1995029068,1995029068,1995029068,1995029068,1795438049,2019-11-27
1795438049,1795438049,1795438049,1795438049,1795438049,1795438049,1795438049,1723958693,2019-11-28
1723958693,1723958693,1723958693,1723958693,1723958693,1723958693,1723958693,1914093466,2019-11-29
1914093466,1914093466,1914093466,1914093466,1914093466,1914093466,1914093466,2073113490,2019-11-30
2073113490,2073113490,2073113490,2073113490,2073113490,2073113490,2073113490,2306923377,2019-12-01
2306923377,2306923377,2306923377,2306923377,2306923377,2306923377,2306923377,2614530530,2019-12-02
2614530530,2614530530,2614530530,2614530530,2614530530,2614530530,2614530530,2634887333,2019-12-03
2634887333,2634887333,2634887333,2634887333,2634887333,2634887333,2634887333,2646175574,2019-12-04
2646175574,2646175574,2646175574,2646175574,2646175574,2646175574,2646175574,2752175787,2019-12-05
2752175787,2752175787,2752175787,2752175787,2752175787,2752175787,2752175787,2433970492,2019-12-06
2433970492,2433970492,2433970492,2433970492,2433970492,2433970492,2433970492,1972848242,2019-12-07
1972848242,1972848242,1972848242,1972848242,1972848242,1972848242,1972848242,1790971137,2019-12-08
1790971137,1790971137,1790971137,1790971137,1790971137,1790971137,1790971137,2016540537,2019-12-09
2016540537,2016540537,2016540537,2016540537,2016540537,2016540537,2016540537,2278826649,2019-12-10
2278826649,2278826649,2278826649,2278826649,2278826649,2278826649,2278826649,2435339422,2019-12-11
2435339422,2435339422,2435339422,2435339422,2435339422,2435339422,2435339422,2466959372,2019-12-12
2466959372,2466959372,2466959372,2466959372,2466959372,2466959372,2466959372,2364712523,2019-12-13
2364712523,2364712523,2364712523,2364712523,2364712523,2364712523,2364712523,2049177360,2019-12-14
2049177360,2049177360,2049177360,2049177360,2049177360,2049177360,2049177360,1831733754,2019-12-15
1831733754,1831733754,1831733754,1831733754,1831733754,1831733754,1831733754,1987524601,2019-12-16
1987524601,1987524601,1987524601,1987524601,1987524601,1987524601,1987524601,1754862985,2019-12-17
1754862985,1754862985,1754862985,1754862985,1754862985,1754862985,1754862985,1823585660,2019-12-18
1823585660,1823585660,1823585660,1823585660,1823585660,1823585660,1823585660,1755242650,2019-12-19
1755242650,1755242650,1755242650,1755242650,1755242650,1755242650,1755242650,1681589127,2019-12-20
1681589127,1681589127,1681589127,1681589127,1681589127,1681589127,1681589127,1665801733,2019-12-21
1665801733,1665801733,1665801733,1665801733,1665801733,1665801733,1665801733,1675739383,2019-12-22
1675739383,1675739383,1675739383,1675739383,1675739383,1675739383,1675739383,1747176733,2019-12-23
1747176733,1747176733,1747176733,1747176733,1747176733,1747176733,1747176733,1658090533,2019-12-24
1658090533,1658090533,1658090533,1658090533,1658090533,1658090533,1658090533,1691423022,2019-12-25
1691423022,1691423022,1691423022,1691423022,1691423022,1691423022,1691423022,1838758009,2019-12-26
1838758009,1838758009,1838758009,1838758009,1838758009,1838758009,1838758009,2047112167,2019-12-27
2047112167,2047112167,2047112167,2047112167,2047112167,2047112167,2047112167,2242274300,2019-12-28
2242274300,2242274300,2242274300,2242274300,2242274300,2242274300,2242274300,2374724426,2019-12-29
2374724426,2374724426,2374724426,2374724426,2374724426,2374724426,2374724426,2419825577,2019-12-30
2419825577,2419825577,2419825577,2419825577,2419825577,2419825577,2419825577,2329559855,2019-12-31
2329559855,2329559855,2329559855,2329559855,2329559855,2329559855,2329559855,2355754267,2020-01-01
2355754267,2355754267,2355754267,2355754267,2355754267,2355754267,2355754267,2499465956,2020-01-02
2499465956,2499465956,2499465956,2499465956,2499465956,2499465956,2499465956,2186590036,2020-01-03
2186590036,2186590036,2186590036,2186590036,2186590036,2186590036,2186590036,2091001783,2020-01-04
2091001783,2091001783,2091001783,2091001783,2091001783,2091001783,2091001783,2085983942,2020-01-05
2085983942,2085983942,2085983942,2085983942,2085983942,2085983942,2085983942,2348478186,2020-01-06
2348478186,2348478186,2348478186,2348478186,2348478186,2348478186,2348478186,2353793828,2020-01-07
2353793828,2353793828,2353793828,2353793828,2353793828,2353793828,2353793828,2188436170,2020-01-08
2188436170,2188436170,2188436170,2188436170,2188436170,2188436170,2188436170,1889535906,2020-01-09
1889535906,1889535906,1889535906,1889535906,1889535906,1889535906,1889535906,1917810502,2020-01-10
1917810502,1917810502,1917810502,1917810502,1917810502,1917810502,1917810502,1957160408,2020-01-11
1957160408,1957160408,1957160408,1957160408,1957160408,1957160408,1957160408,2045619482,2020-01-12
2045619482,2045619482,2045619482,2045619482,2045619482,2045619482,2045619482,2231545801,2020-01-13
2231545801,2231545801,2231545801,2231545801,2231545801,2231545801,2231545801,2014414697,2020-01-14
2014414697,2014414697,2014414697,2014414697,2014414697,2014414697,2014414697,1911784210,2020-01-15
1911784210,1911784210,1911784210,1911784210,1911784210,1911784210,1911784210,1958860533,2020-01-16
1958860533,1958860533,1958860533,1958860533,1958860533,1958860533,1958860533,1948644805,2020-01-17
1948644805,1948644805,1948644805,1948644805,1948644805,1948644805,1948644805,2030523735,2020-01-18
2030523735,2030523735,2030523735,2030523735,2030523735,2030523735,2030523735,2243277014,2020-01-19
2243277014,2243277014,2243277014,2243277014,2243277014,2243277014,2243277014,2668875388,2020-01-20
2668875388,2668875388,2668875388,2668875388,2668875388,2668875388,2668875388,2867136914,2020-01-21
2867136914,2867136914,2867136914,2867136914,2867136914,2867136914,2867136914,2931634786,2020-01-22
2931634786,2931634786,2931634786,2931634786,2931634786,2931634786,2931634786,2900802591,2020-01-23
2900802591,2900802591,2900802591,2900802591,2900802591,2900802591,2900802591,2854539872,2020-01-24
2854539872,2854539872,2854539872,2854539872,2854539872,2854539872,2854539872,2525604206,2020-01-25
2525604206,2525604206,2525604206,2525604206,2525604206,2525604206,2525604206,2339816856,2020-01-26
2339816856,2339816856,2339816856,2339816856,2339816856,2339816856,2339816856,2372711756,2020-01-27
2372711756,2372711756,2372711756,2372711756,2372711756,2372711756,2372711756,2339901920,2020-01-28
2339901920,2339901920,2339901920,2339901920,2339901920,2339901920,2339901920,2350247202,2020-01-29
2350247202,2350247202,2350247202,2350247202,2350247202,2350247202,2350247202,2095056142,2020-01-30
2095056142,2095056142,2095056142,2095056142,2095056142,2095056142,2095056142,1701297029,2020-01-31
1701297029,1701297029,1701297029,1701297029,1701297029,1701297029,1701297029,1437270473,2020-02-01
1437270473,1437270473,1437270473,1437270473,1437270473,1437270473,1437270473,1481164360,2020-02-02
1481164360,1481164360,1481164360,1481164360,1481164360,1481164360,1481164360,1695203455,2020-02-03
1695203455,1695203455,1695203455,1695203455,1695203455,1695203455,1695203455,2074160825,2020-02-04
2074160825,2074160825,2074160825,2074160825,2074160825,2074160825,2074160825,2358975655,2020-02-05
2358975655,2358975655,2358975655,2358975655,2358975655,2358975655,2358975655,2545422858,2020-02-06
2545422858,2545422858,2545422858,2545422858,2545422858,2545422858,2545422858,2490437380,2020-02-07
2490437380,2490437380,2490437380,2490437380,2490437380,2490437380,2490437380,2138431709,2020-02-08
2138431709,2138431709,2138431709,2138431709,2138431709,2138431709,2138431709,1787209934,2020-02-09
1787209934,1787209934,1787209934,1787209934,1787209934,1787209934,1787209934,1945528320,2020-02-10
1945528320,1945528320,1945528320,1945528320,1945528320,1945528320,1945528320,2113480991,2020-02-11
2113480991,2113480991,2113480991,2113480991,2113480991,2113480991,2113480991,2254068684,2020-02-12
2254068684,2254068684,2254068684,2254068684,2254068684,2254068684,2254068684,2375926460,2020-02-13
2375926460,2375926460,2375926460,2375926460,2375926460,2375926460,2375926460,2221282167,2020-02-14
2221282167,2221282167,2221282167,2221282167,2221282167,2221282167,2221282167,1768343976,2020-02-15
1768343976,1768343976,1768343976,1768343976,1768343976,1768343976,1768343976,1466834188,2020-02-16
1466834188,1466834188,1466834188,1466834188,1466834188,1466834188,1466834188,1728242462,2020-02-17
1728242462,1728242462,1728242462,1728242462,1728242462,1728242462,1728242462,1887313008,2020-02-18
1887313008,1887313008,1887313008,1887313008,1887313008,1887313008,1887313008,2126227944,2020-02-19
2126227944,2126227944,2126227944,2126227944,2126227944,2126227944,2126227944,2067995896,2020-02-20
2067995896,2067995896,2067995896,2067995896,2067995896,2067995896,2067995896,2056970518,2020-02-21
2056970518,2056970518,2056970518,2056970518,2056970518,2056970518,2056970518,1700094462,2020-02-22
1700094462,1700094462,1700094462,1700094462,1700094462,1700094462,1700094462,1599314086,2020-02-23
1599314086,1599314086,1599314086,1599314086,1599314086,1599314086,1599314086,1771983030,2020-02-24
1771983030,1771983030,1771983030,1771983030,1771983030,1771983030,1771983030,1899138475,2020-02-25
1899138475,1899138475,1899138475,1899138475,1899138475,1899138475,1899138475,2271467626,2020-02-26
2271467626,2271467626,2271467626,2271467626,2271467626,2271467626,2271467626,2480960798,2020-02-27
2480960798,2480960798,2480960798,2480960798,2480960798,2480960798,2480960798,2356571662,2020-02-28
2356571662,2356571662,2356571662,2356571662,2356571662,2356571662,2356571662,1869390136,2020-02-29
1869390136,1869390136,1869390136,1869390136,1869390136,1869390136,1869390136,1807816389,2020-03-01
1807816389,1807816389,1807816389,1807816389,1807816389,1807816389,1807816389,2096532851,2020-03-02
2096532851,2096532851,2096532851,2096532851,2096532851,2096532851,2096532851,2244902063,2020-03-03
2244902063,2244902063,2244902063,2244902063,2244902063,2244902063,2244902063,2286081461,2020-03-04
2286081461,2286081461,2286081461,2286081461,2286081461,2286081461,2286081461,2224720423,2020-03-05
2224720423,2224720423,2224720423,2224720423,2224720423,2224720423,2224720423,2174491064,2020-03-06
2174491064,2174491064,2174491064,2174491064,2174491064,2174491064,2174491064,1967617546,2020-03-07
1967617546,1967617546,1967617546,1967617546,1967617546,1967617546,1967617546,1820212138,2020-03-08
1820212138,1820212138,1820212138,1820212138,1820212138,1820212138,1820212138,2009697139,2020-03-09
2009697139,2009697139,2009697139,2009697139,2009697139,2009697139,2009697139,1861833580,2020-03-10
1861833580,1861833580,1861833580,1861833580,1861833580,1861833580,1861833580,1584115059,2020-03-11
1584115059,1584115059,1584115059,1584115059,1584115059,1584115059,1584115059,1588401858,2020-03-12
1588401858,1588401858,1588401858,1588401858,1588401858,1588401858,1588401858,1772871190,2020-03-13
1772871190,1772871190,1772871190,1772871190,1772871190,1772871190,1772871190,1717190464,2020-03-14
1717190464,1717190464,1717190464,1717190464,1717190464,1717190464,1717190464,1609941999,2020-03-15
1609941999,1609941999,1609941999,1609941999,1609941999,1609941999,1609941999,1698530324,2020-03-16
1698530324,1698530324,1698530324,1698530324,1698530324,1698530324,1698530324,1606857865,2020-03-17
1606857865,1606857865,1606857865,1606857865,1606857865,1606857865,1606857865,1480328367,2020-03-18
1480328367,1480328367,1480328367,1480328367,1480328367,1480328367,1480328367,1449285005,2020-03-19
1449285005,1449285005,1449285005,1449285005,1449285005,1449285005,1449285005,1456346245,2020-03-20
1456346245,1456346245,1456346245,1456346245,1456346245,1456346245,1456346245,1623044404,2020-03-21
1623044404,1623044404,1623044404,1623044404,1623044404,1623044404,1623044404,1892880452,2020-03-22
1892880452,1892880452,1892880452,1892880452,1892880452,1892880452,1892880452,2275227966,2020-03-23
2275227966,2275227966,2275227966,2275227966,2275227966,2275227966,2275227966,2287970618,2020-03-24
2287970618,2287970618,2287970618,2287970618,2287970618,2287970618,2287970618,2252699505,2020-03-25
2252699505,2252699505,2252699505,2252699505,2252699505,2252699505,2252699505,2112228726,2020-03-26
2112228726,2112228726,2112228726,2112228726,2112228726,2112228726,2112228726,1772461814,2020-03-27
1772461814,1772461814,1772461814,1772461814,1772461814,1772461814,1772461814,1438882247,2020-03-28
1438882247,1438882247,1438882247,1438882247,1438882247,1438882247,1438882247,1795595043,2020-03-29
1795595043,1795595043,1795595043,1795595043,1795595043,1795595043,1795595043,2170809538,2020-03-30
2170809538,2170809538,2170809538,2170809538,2170809538,2170809538,2170809538,2268514705,2020-03-31
2268514705,2268514705,2268514705,2268514705,2268514705,2268514705,2268514705,2227756487,2020-04-01
2227756487,2227756487,2227756487,2227756487,2227756487,2227756487,2227756487,2022450780,2020-04-02
2022450780,2022450780,2022450780,2022450780,2022450780,2022450780,2022450780,1883746643,2020-04-03
1883746643,1883746643,1883746643,1883746643,1883746643,1883746643,1883746643,1610815347,2020-04-04
1610815347,1610815347,1610815347,1610815347,1610815347,1610815347,1610815347,1327130747,2020-04-05
1327130747,1327130747,1327130747,1327130747,1327130747,1327130747,1327130747,1229497466,2020-04-06
1229497466,1229497466,1229497466,1229497466,1229497466,1229497466,1229497466,1135845217,2020-04-07
1135845217,1135845217,1135845217,1135845217,1135845217,1135845217,1135845217,1059788729,2020-04-08
1059788729,1059788729,1059788729,1059788729,1059788729,1059788729,1059788729,969143899,2020-04-09
969143899,969143899,969143899,969143899,969143899,969143899,969143899,895101690,2020-04-10
895101690,895101690,895101690,895101690,895101690,895101690,895101690,878902046,2020-04-11
878902046,878902046,878902046,878902046,878902046,878902046,878902046,808834861,2020-04-12
808834861,808834861,808834861,808834861,808834861,808834861,808834861,1057032817,2020-04-13
1057032817,1057032817,1057032817,1057032817,1057032817,1057032817,1057032817,1556668161,2020-04-14
1556668161,1556668161,1556668161,1556668161,1556668161,1556668161,1556668161,1500943034,2020-04-15
1500943034,1500943034,1500943034,1500943034,1500943034,1500943034,1500943034,1301121136,2020-04-16
1301121136,1301121136,1301121136,1301121136,1301121136,1301121136,1301121136,1116226485,2020-04-17
1116226485,1116226485,1116226485,1116226485,1116226485,1116226485,1116226485,883706692,2020-04-18
883706692,883706692,883706692,883706692,883706692,883706692,883706692,903286268,2020-04-19
903286268,903286268,903286268,903286268,903286268,903286268,903286268,1106881705,2020-04-20
1106881705,1106881705,1106881705,1106881705,1106881705,1106881705,1106881705,1089709310,2020-04-21
1089709310,1089709310,1089709310,1089709310,1089709310,1089709310,1089709310,1065988477,2020-04-22
1065988477,1065988477,1065988477,1065988477,1065988477,1065988477,1065988477,1066960642,2020-04-23
1066960642,1066960642,1066960642,1066960642,1066960642,1066960642,1066960642,948867049,2020-04-24
948867049,948867049,948867049,948867049,948867049,948867049,948867049,958544565,2020-04-25
958544565,958544565,958544565,958544565,958544565,958544565,958544565,1018898994,2020-04-26
1018898994,1018898994,1018898994,1018898994,1018898994,1018898994,1018898994,1095902764,2020-04-27
1095902764,1095902764,1095902764,1095902764,1095902764,1095902764,1095902764,1095201861,2020-04-28
1095201861,1095201861,1095201861,1095201861,1095201861,1095201861,1095201861,1124160512,2020-04-29
1124160512,1124160512,1124160512,1124160512,1124160512,1124160512,1124160512,1098746914,2020-04-30
1098746914,1098746914,1098746914,1098746914,1098746914,1098746914,1098746914,1022917291,2020-05-01
1022917291,1022917291,1022917291,1022917291,1022917291,1022917291,1022917291,1104227067,2020-05-02
1104227067,1104227067,1104227067,1104227067,1104227067,1104227067,1104227067,1130638786,2020-05-03
1130638786,1130638786,1130638786,1130638786,1130638786,1130638786,1130638786,1282698553,2020-05-04
1282698553,1282698553,1282698553,1282698553,1282698553,1282698553,1282698553,1387946054,2020-05-05
1387946054,1387946054,1387946054,1387946054,1387946054,1387946054,1387946054,1381830747,2020-05-06
1381830747,1381830747,1381830747,1381830747,1381830747,1381830747,1381830747,1271850956,2020-05-07
1271850956,1271850956,1271850956,1271850956,1271850956,1271850956,1271850956,1037597920,2020-05-08
1037597920,1037597920,1037597920,1037597920,1037597920,1037597920,1037597920,823316138,2020-05-09
823316138,823316138,823316138,823316138,823316138,823316138,823316138,746094755,2020-05-10
746094755,746094755,746094755,746094755,746094755,746094755,746094755,1220505679,2020-05-11
1220505679,1220505679,1220505679,1220505679,1220505679,1220505679,1220505679,1459850017,2020-05-12
1459850017,1459850017,1459850017,1459850017,1459850017,1459850017,1459850017,1552937076,2020-05-13
1552937076,1552937076,1552937076,1552937076,1552937076,1552937076,1552937076,1530882881,2020-05-14
1530882881,1530882881,1530882881,1530882881,1530882881,1530882881,1530882881,1434590517,2020-05-15
1434590517,1434590517,1434590517,1434590517,1434590517,1434590517,1434590517,1151515448,2020-05-16
1151515448,1151515448,1151515448,1151515448,1151515448,1151515448,1151515448,1044003401,2020-05-17
1044003401,1044003401,1044003401,1044003401,1044003401,1044003401,1044003401,1039155877,2020-05-18
1039155877,1039155877,1039155877,1039155877,1039155877,1039155877,1039155877,981532072,2020-05-19
981532072,981532072,981532072,981532072,981532072,981532072,981532072,948380933,2020-05-20
948380933,948380933,948380933,948380933,948380933,948380933,948380933,721495319,2020-05-21
721495319,721495319,721495319,721495319,721495319,721495319,721495319,701867578,2020-05-22
701867578,701867578,701867578,701867578,701867578,701867578,701867578,722385756,2020-05-23
722385756,722385756,722385756,722385756,722385756,722385756,722385756,781603099,2020-05-24
781603099,781603099,781603099,781603099,781603099,781603099,781603099,1014614069,2020-05-25
